"codigo","nombre","population","total_functional_2015","per_person","cut"
28181,"Villaviciosa de Odón",26911,29427000,1093.49336702464,"de 10.000 a 50.000"
37373,"Villavieja de Yeltes",878,791629.79,901.628462414579,"Menos de 1.000"
50117,"Gallocanta",158,310400,1964.55696202532,"Menos de 1.000"
37148,"Garcihernández",499,4e+05,801.603206412826,"Menos de 1.000"
40094,"Garcillán",480,276600,576.25,"Menos de 1.000"
26066,"Galilea",365,507215,1389.6301369863,"Menos de 1.000"
34238,"Villaviudas",380,418600,1101.57894736842,"Menos de 1.000"
37142,"Galindo y Perahuy",714,485950,680.602240896359,"Menos de 1.000"
24228,"Villazala",751,311344,414.572569906791,"Menos de 1.000"
8087,"Gallifa",202,325261.11,1610.20351485149,"Menos de 1.000"
26040,"Cañas",88,87000,988.636363636364,"Menos de 1.000"
50118,"Gallur",2779,1745024.8,627.932637639439,"de 1.000 a 5.000"
32024,"Celanova",5615,3422094.28,609.455793410508,"de 5.000 a 10.000"
19126,"Galápagos",2339,1075588.52,459.849730654126,"de 1.000 a 5.000"
26067,"Gallinero de Cameros",25,197550,7902,"Menos de 1.000"
38015,"Garachico",5169,5017369,970.665312439543,"de 5.000 a 10.000"
38016,"Garafía",1618,2209958.93,1365.85842398022,"de 1.000 a 5.000"
10077,"Garciaz",801,412500,514.98127340824,"Menos de 1.000"
45093,"Marrupe",161,159417.18,990.168819875776,"Menos de 1.000"
24229,"Villazanzo de Valderaduey",490,166766.05,340.33887755102,"Menos de 1.000"
9472,"Villazopeque",59,109300,1852.54237288136,"Menos de 1.000"
9473,"Villegas",89,64100,720.224719101124,"Menos de 1.000"
40230,"Villeguillo",118,138755,1175.88983050847,"Menos de 1.000"
44264,"Villel",348,372000,1068.96551724138,"Menos de 1.000"
47055,"Corcos",211,214155,1014.95260663507,"Menos de 1.000"
47163,"Tiedra",307,337047,1097.87296416938,"Menos de 1.000"
14021,"Córdoba",328041,323087774.23,984.900589347063,"de 100.000 a 500.000"
28146,"Tielmes",2617,1785324.23,682.202609858617,"de 1.000 a 5.000"
3140,"Villena",34530,23957223.37,693.808959455546,"de 10.000 a 50.000"
24058,"Corbillos de los Oteros",215,98600,458.604651162791,"Menos de 1.000"
22136,"Lalueza",1024,911640,890.2734375,"de 1.000 a 5.000"
35028,"Tías",19658,25511343.24,1297.75883813206,"de 10.000 a 50.000"
17189,"Cellera de Ter, La",2071,1701282.74,821.478870111057,"de 1.000 a 5.000"
43048,"Corbera d'Ebre",1136,1201366.19,1057.54066021127,"de 1.000 a 5.000"
8072,"Corbera de Llobregat",14237,13411551.53,942.020898363419,"de 10.000 a 50.000"
25078,"Corbins",1400,1321000,943.571428571429,"de 1.000 a 5.000"
26052,"Cordovín",174,169200,972.413793103448,"Menos de 1.000"
19099,"Corduente",365,384000,1052.05479452055,"Menos de 1.000"
31077,"Corella",7753,6907799,890.984006191152,"de 5.000 a 10.000"
49053,"Coreses",1069,1363550.48,1275.53833489242,"de 1.000 a 5.000"
10067,"Coria",12921,13058202,1010.61852797771,"de 10.000 a 50.000"
15029,"Coristanco",6706,5286845.17,788.375360870862,"de 5.000 a 10.000"
26054,"Cornago",366,494180.67,1350.22040983607,"Menos de 1.000"
10079,"Garganta la Olla",994,648616.62,652.531810865191,"Menos de 1.000"
10080,"Gargantilla",423,252967.58,598.032104018912,"Menos de 1.000"
8088,"Garriga, La",15762,15667159.16,993.982943788859,"de 10.000 a 50.000"
17075,"Garrigàs",398,314567.54,790.370703517588,"Menos de 1.000"
17077,"Garriguella",857,889625.64,1038.0695915986,"Menos de 1.000"
34242,"Villodrigo",124,117800,950,"Menos de 1.000"
34243,"Villoldo",376,343100,912.5,"Menos de 1.000"
3129,"Tibi",1657,1739920.45,1050.04251659626,"de 1.000 a 5.000"
50135,"Layana",119,105853,889.521008403361,"Menos de 1.000"
45083,"Layos",652,767160,1176.62576687117,"Menos de 1.000"
13082,"Tomelloso",38080,29222140.27,767.388137342437,"de 10.000 a 50.000"
36054,"Tomiño",13707,6384000,465.747428321296,"de 10.000 a 50.000"
8283,"Tona",8012,7362236.22,918.901175736395,"de 5.000 a 10.000"
15083,"Toques",1248,958122.58,767.726426282051,"de 1.000 a 5.000"
12137,"Villores",42,54735,1303.21428571429,"Menos de 1.000"
37374,"Villoria",1469,1109577,755.328114363513,"de 1.000 a 5.000"
8073,"Cornellà de Llobregat",86234,74394657,862.706786186423,"de 50.000 a 100.000"
17056,"Cornellà del Terri",2235,2275256.07,1018.01166442953,"de 1.000 a 5.000"
6039,"Coronada, La",2197,1202261.79,547.228852981338,"de 1.000 a 5.000"
17233,"Vilobí d'Onyar",3136,3235244.73,1031.64691645408,"de 1.000 a 5.000"
8304,"Vilobí del Penedès",1090,1478530,1356.4495412844,"de 1.000 a 5.000"
17232,"Vilopriu",209,349047.64,1670.08440191388,"Menos de 1.000"
47194,"Viloria",360,450780,1252.16666666667,"Menos de 1.000"
9424,"Viloria de Rioja",41,47700,1163.41463414634,"Menos de 1.000"
10216,"Zarza de Granadilla",1865,1137736.99,610.046643431635,"de 1.000 a 5.000"
5121,"Martiherrero",304,190225,625.740131578947,"Menos de 1.000"
22228,"Tierz",734,499850,680.994550408719,"Menos de 1.000"
10904,"Tiétar",942,585000,621.019108280255,"Menos de 1.000"
38047,"Tijarafe",2684,3443071.04,1282.81335320417,"de 1.000 a 5.000"
4092,"Tíjola",3776,5010000,1326.80084745763,"de 1.000 a 5.000"
5083,"Gemuño",161,85549.06,531.360621118012,"Menos de 1.000"
17078,"Ger",432,1291892.53,2990.49196759259,"Menos de 1.000"
41045,"Gerena",7309,6415413.71,877.741648652346,"de 5.000 a 10.000"
18085,"Gor",797,1881967.3,2361.31405269762,"Menos de 1.000"
16206,"Tinajas",224,362884.31,1620.01924107143,"Menos de 1.000"
5242,"Tiñosillos",804,708195,880.839552238806,"Menos de 1.000"
18005,"Albuñán",430,401238,933.111627906977,"Menos de 1.000"
45005,"Alcañizo",304,219429,721.805921052632,"Menos de 1.000"
4007,"Alcolea",861,953946.44,1107.95173054588,"Menos de 1.000"
22018,"Alcubierre",401,320260.13,798.653690773067,"Menos de 1.000"
50282,"Vilueña, La",106,168000,1584.90566037736,"Menos de 1.000"
4065,"Nacimiento",507,714098,1408.47731755424,"Menos de 1.000"
5161,"Navalperal de Pinares",902,1402800,1555.21064301552,"Menos de 1.000"
46028,"Algar de Palancia",495,504600.51,1019.39496969697,"Menos de 1.000"
28034,"Canencia",476,537395.76,1128.98268907563,"Menos de 1.000"
17073,"Fornells de la Selva",2479,2512879,1013.66639774102,"de 1.000 a 5.000"
33024,"Gijón",275735,252852145,917.011424012186,"de 100.000 a 500.000"
5086,"Gimialcón",86,68180,792.790697674419,"Menos de 1.000"
18093,"Gualchos",4975,3624047.53,728.451764824121,"de 1.000 a 5.000"
2044,"Liétor",1336,1104972,827.074850299401,"de 1.000 a 5.000"
46148,"Loriguilla",1879,1862632.69,991.289350718467,"de 1.000 a 5.000"
37315,"Tala, La",98,91500,933.673469387755,"Menos de 1.000"
33072,"Teverga",1807,1619459.85,896.214637520753,"de 1.000 a 5.000"
47186,"Valladolid",306830,286080657,932.375116514031,"de 100.000 a 500.000"
6147,"Valle de Matamoros",407,380800,935.626535626536,"Menos de 1.000"
9902,"Valle de Santibáñez",513,390000,760.233918128655,"Menos de 1.000"
8296,"Vallromanes",2519,3550440.4,1409.46423183803,"de 1.000 a 5.000"
25008,"Albesa",1608,1023676,636.614427860697,"de 1.000 a 5.000"
17040,"Canet d'Adri",644,424745,659.541925465839,"Menos de 1.000"
10078,"Garganta, La",464,381438.37,822.065452586207,"Menos de 1.000"
9155,"Haza",26,71683.78,2757.06846153846,"Menos de 1.000"
38020,"Güímar",18751,14509617.19,773.804980534371,"de 10.000 a 50.000"
26068,"Gimileo",118,201990,1711.77966101695,"Menos de 1.000"
16097,"Henarejos",177,256930,1451.58192090395,"Menos de 1.000"
19132,"Henche",106,415542.72,3920.21433962264,"Menos de 1.000"
41047,"Gines",13299,7056290.05,530.588017896082,"de 10.000 a 50.000"
12068,"Herbés",54,87300,1616.66666666667,"Menos de 1.000"
41062,"Martín de la Jara",2796,2621341.79,937.532829041488,"de 1.000 a 5.000"
43067,"Ginestar",819,845754.63,1032.66743589744,"Menos de 1.000"
49093,"Guarrate",347,269350,776.224783861671,"Menos de 1.000"
44121,"Gúdar",76,202058.34,2658.66236842105,"Menos de 1.000"
16032,"Belinchón",365,545377.28,1494.18432876712,"Menos de 1.000"
33005,"Belmonte de Miranda",1653,1857921.58,1123.96949788264,"de 1.000 a 5.000"
9425,"Vilviestre del Pinar",630,403400,640.31746031746,"Menos de 1.000"
32034,"Gudiña, A",1461,1345000,920.602327173169,"de 1.000 a 5.000"
46050,"Benagéber",212,462096,2179.69811320755,"Menos de 1.000"
24015,"Benavides",2666,1653593,620.252438109527,"de 1.000 a 5.000"
22055,"Berbegal",391,453533.24,1159.9315601023,"Menos de 1.000"
9091,"Castrojeriz",853,1538434.48,1803.55742086753,"Menos de 1.000"
37156,"Guijuelo",5781,7348584.45,1271.16146860405,"de 5.000 a 10.000"
17082,"Guils de Cerdanya",536,1110796,2072.38059701493,"Menos de 1.000"
5089,"Guisando",554,651050,1175.18050541516,"Menos de 1.000"
25111,"Guixers",128,288080.09,2250.625703125,"Menos de 1.000"
27023,"Guntín",2927,1580422,539.946019815511,"de 1.000 a 5.000"
6061,"Haba, La",1296,805039.3,621.172299382716,"de 1.000 a 5.000"
35010,"Haría",4736,6813347.1,1438.62903293919,"de 1.000 a 5.000"
26071,"Haro",11536,11561000,1002.16712898752,"de 10.000 a 50.000"
25099,"Golmés",1734,1759127,1014.4907727797,"de 1.000 a 5.000"
2036,"Golosalvo",122,96590,791.72131147541,"Menos de 1.000"
43176,"Vimbodí i Poblet",964,1107300,1148.65145228216,"Menos de 1.000"
49095,"Hiniesta, La",327,154196.35,471.548470948012,"Menos de 1.000"
37151,"Golpejas",150,89928,599.52,"Menos de 1.000"
16099,"Hinojosa, La",218,204200,936.697247706422,"Menos de 1.000"
13048,"Hinojosas de Calatrava",498,576600,1157.8313253012,"Menos de 1.000"
17080,"Gombrèn",195,269450,1381.79487179487,"Menos de 1.000"
16100,"Hinojosos, Los",902,697880,773.70288248337,"Menos de 1.000"
36021,"Gondomar",14051,7054555.24,502.067841434773,"de 10.000 a 50.000"
46136,"Godelleta",3408,2310212,677.879107981221,"de 1.000 a 5.000"
37183,"Martín de Yeltes",441,298900,677.777777777778,"Menos de 1.000"
8093,"Gisclareny",25,180000,7200,"Menos de 1.000"
18086,"Gorafe",415,522214.13,1258.34730120482,"Menos de 1.000"
5092,"Hernansancho",185,133344.31,720.780054054054,"Menos de 1.000"
41050,"Herrera",6525,6532656.53,1001.17341455939,"de 5.000 a 10.000"
6063,"Herrera del Duque",3706,4263360.19,1150.39400701565,"de 1.000 a 5.000"
2038,"Herrera, La",349,316651.67,907.311375358166,"Menos de 1.000"
19134,"Herrería",20,56150,2807.5,"Menos de 1.000"
16098,"Herrumblar, El",718,513570,715.278551532033,"Menos de 1.000"
10097,"Higuera",110,214373.22,1948.84745454545,"Menos de 1.000"
23041,"Higuera de Calatrava",642,858814.54,1337.71735202492,"Menos de 1.000"
6064,"Higuera de la Serena",1001,788825.5,788.037462537462,"de 1.000 a 5.000"
6066,"Higuera de Vargas",2028,1429123.51,704.696010848126,"de 1.000 a 5.000"
12069,"Higueras",59,156743.68,2656.67254237288,"Menos de 1.000"
2039,"Higueruela",1273,1540800,1210.36920659859,"de 1.000 a 5.000"
40097,"Grajera",258,233930,906.705426356589,"Menos de 1.000"
9163,"Hontoria del Pinar",697,736850.23,1057.17393113343,"Menos de 1.000"
15092,"Vimianzo",7710,4860283.29,630.386937743191,"de 5.000 a 10.000"
18087,"Granada",237540,266743306.56,1122.94058499621,"de 100.000 a 500.000"
26078,"Hornos de Moncalvillo",86,226800,2637.20930232558,"Menos de 1.000"
24079,"Gradefes",997,504300,505.817452357071,"Menos de 1.000"
22115,"Grado, El",435,878800,2020.22988505747,"Menos de 1.000"
8094,"Granada, La",2073,1797884.13,867.286121562952,"de 1.000 a 5.000"
9169,"Hortigüela",101,169000,1673.26732673267,"Menos de 1.000"
17083,"Hostalric",4010,3545960,884.279301745636,"de 1.000 a 5.000"
2040,"Hoya-Gonzalo",694,843056,1214.77809798271,"Menos de 1.000"
22116,"Grañén",1902,1515662.16,796.87810725552,"de 1.000 a 5.000"
33025,"Gozón",10675,10849791,1016.37386416862,"de 10.000 a 50.000"
8095,"Granera",80,151000,1887.5,"Menos de 1.000"
49091,"Granja de Moreruela",271,308238.26,1137.41055350554,"Menos de 1.000"
3074,"Granja de Rocamora",2417,1208718.14,500.090252378982,"de 1.000 a 5.000"
6059,"Granja de Torrehermosa",2186,1904996.09,871.452923147301,"de 1.000 a 5.000"
19139,"Hombrados",34,135568,3987.29411764706,"Menos de 1.000"
16102,"Honrubia",1719,940400,547.062245491565,"de 1.000 a 5.000"
9159,"Hontanas",68,130480,1918.82352941176,"Menos de 1.000"
